Route ID,Vehicle ID,Latitude,Longitude,Timestamp
MTA NYCT_Q76,MTA NYCT_8957,40.77176,-73.794443,2025-01-11T07:24:08.306827
MTA NYCT_Q76,MTA NYCT_7391,40.71673,-73.768902,2025-01-11T07:24:08.306827
MTA NYCT_Q76,MTA NYCT_7374,40.731554,-73.769877,2025-01-11T07:24:08.306827
MTA NYCT_Q76,MTA NYCT_8773,40.770299,-73.793024,2025-01-11T07:24:08.306827
MTA NYCT_Q76,MTA NYCT_7431,40.707919,-73.795772,2025-01-11T07:24:08.306827
MTA NYCT_Q76,MTA NYCT_7391,40.71535,-73.77285,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_8962,40.743964,-73.776114,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_8957,40.712732,-73.783375,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_8773,40.781682,-73.822523,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_7431,40.757536,-73.783148,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_7374,40.781648,-73.830711,2025-01-11T07:54:04.650951
MTA NYCT_Q76,MTA NYCT_7391,40.71535,-73.77285,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_8962,40.743964,-73.776114,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_8957,40.712747,-73.783322,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_8773,40.781682,-73.822523,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_7431,40.757536,-73.783148,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_7374,40.781648,-73.830711,2025-01-11T07:54:12.698876
MTA NYCT_Q76,MTA NYCT_8773,40.736048,-73.772816,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_8957,40.731667,-73.769961,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_7374,40.787355,-73.820068,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_7431,40.783081,-73.836506,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_7391,40.775072,-73.79837,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_8962,40.707927,-73.79575,2025-01-11T08:24:09.620921
MTA NYCT_Q76,MTA NYCT_8773,40.736048,-73.772816,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_8957,40.731667,-73.769961,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_7374,40.787355,-73.820068,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_7431,40.783081,-73.836506,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_7391,40.775072,-73.79837,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_8962,40.707927,-73.79575,2025-01-11T08:24:16.710820
MTA NYCT_Q76,MTA NYCT_7431,40.787603,-73.816425,2025-01-11T08:54:14.134121
MTA NYCT_Q76,MTA NYCT_8962,40.756956,-73.782858,2025-01-11T08:54:14.134121
MTA NYCT_Q76,MTA NYCT_7374,40.724058,-73.76377,2025-01-11T08:54:14.134121
MTA NYCT_Q76,MTA NYCT_8773,40.707927,-73.79575,2025-01-11T08:54:14.134121
MTA NYCT_Q76,MTA NYCT_8957,40.787991,-73.815429,2025-01-11T08:54:14.134121
MTA NYCT_Q76,MTA NYCT_7431,40.787603,-73.816425,2025-01-11T08:54:21.822317
MTA NYCT_Q76,MTA NYCT_8962,40.756956,-73.782858,2025-01-11T08:54:21.822317
MTA NYCT_Q76,MTA NYCT_7374,40.724058,-73.76377,2025-01-11T08:54:21.822317
MTA NYCT_Q76,MTA NYCT_8773,40.707927,-73.79575,2025-01-11T08:54:21.822317
MTA NYCT_Q76,MTA NYCT_8957,40.787991,-73.815429,2025-01-11T08:54:21.822317
MTA NYCT_Q76,MTA NYCT_8773,40.748998,-73.778385,2025-01-11T09:24:18.629156
MTA NYCT_Q76,MTA NYCT_7431,40.723375,-73.762399,2025-01-11T09:24:18.629156
MTA NYCT_Q76,MTA NYCT_7374,40.707927,-73.79575,2025-01-11T09:24:18.629156
MTA NYCT_Q76,MTA NYCT_8772,40.781692,-73.825195,2025-01-11T09:24:18.629156
MTA NYCT_Q76,MTA NYCT_8773,40.748998,-73.778385,2025-01-11T09:24:26.585035
MTA NYCT_Q76,MTA NYCT_7431,40.723375,-73.762399,2025-01-11T09:24:26.585035
MTA NYCT_Q76,MTA NYCT_7374,40.707927,-73.79575,2025-01-11T09:24:26.585035
MTA NYCT_Q76,MTA NYCT_8772,40.781692,-73.825195,2025-01-11T09:24:26.585035
MTA NYCT_Q76,MTA NYCT_8921,40.787539,-73.81628,2025-01-11T09:54:23.517484
MTA NYCT_Q76,MTA NYCT_7374,40.747377,-73.777611,2025-01-11T09:54:23.517484
MTA NYCT_Q76,MTA NYCT_8772,40.724803,-73.765024,2025-01-11T09:54:23.517484
MTA NYCT_Q76,MTA NYCT_8773,40.781706,-73.824271,2025-01-11T09:54:23.517484
MTA NYCT_Q76,MTA NYCT_7431,40.707927,-73.79575,2025-01-11T09:54:23.517484
MTA NYCT_Q76,MTA NYCT_8921,40.787539,-73.81628,2025-01-11T09:54:31.602858
MTA NYCT_Q76,MTA NYCT_7374,40.747377,-73.777611,2025-01-11T09:54:31.602858
MTA NYCT_Q76,MTA NYCT_8772,40.724803,-73.765024,2025-01-11T09:54:31.602858
